id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/ovn_crafting_araby_slaves		
ovn_araby_victories_lzd	ovn_araby_victories_lzd	0.0
ovn_araby_victories_dwarfs	ovn_araby_victories_dwarfs	0.0
ovn_araby_victories_def	ovn_araby_victories_def	0.0
ovn_araby_victories_hef	ovn_araby_victories_hef	0.0
ovn_araby_victories_men	ovn_araby_victories_men	0.0
ovn_araby_victories_undead	ovn_araby_victories_undead	0.0
ovn_araby_victories_chaos	ovn_araby_victories_chaos	0.0
ovn_araby_victories_skv	ovn_araby_victories_skv	0.0
ovn_araby_victories_nor	ovn_araby_victories_nor	0.0
ovn_araby_victories_we	ovn_araby_victories_we	0.0
ovn_araby_victories_grn	ovn_araby_victories_grn	0.0
ovn_araby_victories_bst	ovn_araby_victories_bst	0.0
ovn_araby_victories_tmb	ovn_araby_victories_tmb	0.0
